baseMean;log2FoldChange.x;lfcSE;pvalue;padj.x;gene_id;State;ensgene;majZGA
0,476676373;-0,005656595;0,563437727;0,222596027;0,281502585;4930404N11Rik;;NA;non_ZGA
3,182369999;-0,085268074;0,683042806;0,866227534;0,893031461;4930407I10Rik;;NA;non_ZGA
0,06793942;0,26686122;1,04891363;0,84483689;NA;4930412O13Rik;;NA;NA
0,008610171;0,157957946;1,003717832;0,902562873;NA;4930415H17Rik;;NA;NA
0,00965656;0,161983699;1,004723253;0,902562873;NA;4930415L06Rik;;NA;non_ZGA
0,223378986;0,035616165;0,92133504;0,889578625;NA;4930421P07Rik;;NA;NA
2,604702789;0,149820599;0,390709402;0,673795651;0,727681557;4930430F08Rik;;NA;non_ZGA
5,750903965;0,857936701;0,432206002;0,024350499;0,03792183;4930431P19Rik;UP;NA;NA
3,205065993;-0,375484731;0,593041139;0,434530977;0,501760209;4930432E11Rik;;NA;NA
0,041608092;0,250419249;1,038827913;0,86400226;NA;4930432M17Rik;;NA;non_ZGA
0,035123568;0,042019263;0,962656263;0,91088415;NA;4930433I11Rik;;NA;non_ZGA
13,40247473;3,843941693;0,478782904;6,05E-17;3,08E-16;4930438A08Rik;UP;NA;NA
0,328010804;1,670611717;1,223677335;0,179027507;0,232230413;4930444G20Rik;;NA;non_ZGA
19,12167724;-0,588829733;0,239905281;0,011285278;0,018630843;4930444P10Rik;DOWN;NA;non_ZGA
0,846518818;1,36478842;0,499399534;0,002486851;0,004549342;4930447A16Rik;UP;NA;non_ZGA
8,045717727;-0,701166292;0,28079402;0,008958655;0,015028353;4930447C04Rik;DOWN;NA;non_ZGA
0;NA;NA;NA;NA;4930447F04Rik;;NA;NA
0;NA;NA;NA;NA;4930448K20Rik;;NA;NA
0,339876154;1,166501004;1,182463445;0,249238708;0,310596121;4930449A18Rik;;NA;NA
0,008610171;0,157957946;1,003717832;0,902562873;NA;4930449I24Rik;;NA;non_ZGA
10,58817142;-2,380709965;0,394096927;1,11E-10;3,91E-10;4930451G09Rik;DOWN;NA;non_ZGA
5,801088254;0,298195301;0,2796064;0,265492588;0,328065511;4930451I11Rik;;NA;non_ZGA
589,0763871;-1,098838764;0,095944278;1,19E-30;1,20E-29;4930453N24Rik;DOWN;NA;C57BL6_ZGA
0,02759639;0,223685173;1,025355025;0,892897488;NA;4930455H04Rik;;NA;NA
5,750788877;1,375804012;0,303655949;1,92E-06;4,92E-06;4930465K10Rik;UP;NA;NA
0,069515625;-0,089000708;0,959507229;0,970552432;NA;4930467E23Rik;;NA;non_ZGA
12,73760534;1,357731595;0,264195098;9,15E-08;2,62E-07;4930469K13Rik;UP;NA;NA
7,082869211;1,433109199;0,446083357;0,000386025;0,000782882;4930470P17Rik;UP;NA;NA
2,092356679;2,966271462;1,180436855;0,000431331;0,000870294;4930471M09Rik;UP;NA;NA
0,86298968;-0,561385956;0,380341171;0,103038874;0,141620337;4930474N05Rik;;NA;non_ZGA
0;NA;NA;NA;NA;4930480E11Rik;;NA;non_ZGA
2,997280398;2,506409192;1,251665111;0,002121562;0,003921129;4930486L24Rik;UP;NA;non_ZGA
0;NA;NA;NA;NA;4930488N24Rik;;NA;NA
0;NA;NA;NA;NA;4930503B20Rik;;NA;non_ZGA
17,06468854;0,608788517;0,221521962;0,004808169;0,008431298;4930503E14Rik;UP;NA;non_ZGA
0,086654242;0,133838297;0,921796693;0,844092894;NA;4930503E24Rik;;NA;NA
0;NA;NA;NA;NA;4930503H13Rik;;NA;NA
392,3164957;1,264777616;0,124192141;9,50E-25;7,22E-24;4930503L19Rik;UP;ENSMUSG00000044906;non_ZGA
0,823198912;1,31610276;0,993933688;0,07154043;0,102003116;4930505A04Rik;;NA;non_ZGA
0,907786293;1,161462386;0,547039008;0,00828111;0,013975315;4930512M02Rik;UP;NA;NA
0;NA;NA;NA;NA;4930513O06Rik;;NA;non_ZGA
0,155807803;-0,639670637;1,130325105;0,716010923;NA;4930515G13Rik;;NA;NA
0,014227451;0,025334413;0,968967293;0,916350753;NA;4930515G16Rik;;NA;NA
0,816951688;0,280372418;0,390707859;0,438748815;0,505895387;4930516K23Rik;;NA;NA
31,38369578;2,266474255;0,273022256;1,43E-17;7,50E-17;4930519F09Rik;UP;NA;NA
62,89392025;0,943971896;0,138272527;5,15E-12;1,97E-11;4930519F16Rik;UP;NA;non_ZGA
11,94751575;1,410352114;0,274373225;9,00E-08;2,58E-07;4930519G04Rik;UP;NA;non_ZGA
87,14248645;0,79572241;0,172360696;2,64E-06;6,67E-06;4930522H14Rik;UP;ENSMUSG00000060491;non_ZGA
44,08238052;0,695005028;0,196998946;0,000307105;0,000631414;4930522L14Rik;UP;ENSMUSG00000072762;NA
0,542872349;-0,570497233;0,866001043;0,962230108;0,970697478;4930523C07Rik;;NA;non_ZGA
0,40840216;-0,049451481;0,88511351;0,831741423;0,863532105;4930524B15Rik;;NA;non_ZGA
8,599833799;0,450824484;0,302296633;0,971650523;0,977693055;4930526A20Rik;;NA;NA
22,40776894;0,578199946;0,20593296;0,003874875;0,006890499;4930529C04Rik;UP;NA;NA
0,301883648;-0,099331349;0,89334916;0,850345638;0,879763224;4930544D05Rik;;NA;non_ZGA
4,144075242;1,176310968;0,658575549;0,024788118;0,038538611;4930544G11Rik;UP;NA;non_ZGA
197,2645288;0,790852028;0,181482598;8,55E-06;2,07E-05;4930548H24Rik;UP;NA;non_ZGA
72,58976071;0,815912361;0,174301374;1,85E-06;4,76E-06;4930550C14Rik;UP;ENSMUSG00000005131;non_ZGA
0,725465915;0,706112387;0,872832264;0,192516651;0,247604352;4930555G01Rik;;NA;non_ZGA
0;NA;NA;NA;NA;4930555K19Rik;;NA;NA
1,033734394;1,520859282;0,704363502;0,01023398;0,017007183;4930556J24Rik;UP;NA;NA
7,307846268;0,062073579;0,360793672;0,853043924;0,882166645;4930558C23Rik;;NA;NA
0,762569862;0,257846431;0,780611545;0,677826844;0,731183376;4930558K02Rik;;NA;non_ZGA
48,39726683;1,57062591;0,221289141;3,60E-13;1,47E-12;4930562C15Rik;UP;NA;non_ZGA
13,20788926;0,323752959;0,397757554;0,37318088;0,44087406;4930563E22Rik;;NA;non_ZGA
0,261190785;-1,395617177;0,987571442;0,348656416;NA;4930563M21Rik;;NA;NA
0;NA;NA;NA;NA;4930564C03Rik;;NA;non_ZGA
0,37639303;0,311067724;0,832779868;0,656211276;0,712081071;4930564D02Rik;;NA;non_ZGA
1,38522252;0,634632339;0,781052881;0,236877624;0,297236601;4930568D16Rik;;NA;non_ZGA
2,148198115;1,983263176;0,82442373;0,001977414;0,003670939;4930572O03Rik;UP;NA;NA
3,263359538;-1,935530622;0,300775148;2,73E-11;9,98E-11;4930578G10Rik;DOWN;NA;NA
0;NA;NA;NA;NA;4930578I06Rik;;NA;non_ZGA
10,92106166;1,880404265;0,292559894;2,78E-11;1,02E-10;4930579F01Rik;UP;NA;non_ZGA
142,3825222;0,85291206;0,182635895;1,90E-06;4,87E-06;4930579G24Rik;UP;NA;common_ZGA
0,503402362;1,239673859;1,270844321;0,180170858;0,23355725;4930583I09Rik;;NA;NA
2,120167107;-1,838162739;0,440825064;6,31E-06;1,54E-05;4930590J08Rik;DOWN;NA;non_ZGA
0,204036195;-0,633837292;0,813810125;0,66650355;NA;4930595D18Rik;;NA;NA
0,638265304;-0,404657098;0,861103138;0,40860805;0,47592448;4930595M18Rik;;NA;non_ZGA
0;NA;NA;NA;NA;4930596D02Rik;;NA;non_ZGA
0;NA;NA;NA;NA;4931400O07Rik;;NA;NA
2,182904313;-0,732143751;0,273819133;0,004589628;0,008071311;4931406B18Rik;DOWN;NA;non_ZGA
128,647973;1,073884111;0,123028104;1,29E-18;7,17E-18;4931406C07Rik;UP;NA;non_ZGA
0,015520608;0,199828481;1,015413732;0,892897488;NA;4931408C20Rik;;NA;non_ZGA
7,055661226;-0,740001497;0,349367435;0,023101863;0,036154204;4931414P19Rik;DOWN;NA;non_ZGA
0;NA;NA;NA;NA;4931417E11Rik;;NA;non_ZGA
0,268448768;0,172172567;0,853295918;0,849093269;NA;4931422A03Rik;;NA;NA
10,68415682;1,188111919;0,510216142;0,007104795;0,012116735;4931428F04Rik;UP;NA;non_ZGA
327,7824467;1,053034958;0,13989186;2,72E-14;1,19E-13;4931428L18Rik;UP;ENSMUSG00000086727;NA
7,345884902;1,184658449;0,199091756;1,15E-09;3,77E-09;4931429L15Rik;UP;NA;non_ZGA
50,66847412;1,847098257;0,155316738;2,32E-33;2,65E-32;4931440P22Rik;UP;NA;NA
1,837735142;1,858904768;0,631403382;0,03183431;0,048544875;4932411N23Rik;UP;NA;non_ZGA
54,75306587;2,048697359;0,200003416;2,33E-25;1,82E-24;4932414N04Rik;UP;NA;non_ZGA
8,41644887;-2,246040146;0,287941546;1,43E-15;6,72E-15;4932415D10Rik;DOWN;NA;NA
6,789567056;-1,667700995;0,443070629;3,56E-05;8,06E-05;4932415M13Rik;DOWN;NA;NA
0;0,295866398;1,070142912;1;NA;4932429P05Rik;;NA;non_ZGA
0,684112561;3,469720124;0,780878021;3,66E-06;9,13E-06;4932431P20Rik;UP;NA;NA
529,4775914;0,699874521;0,103197663;8,50E-12;3,21E-11;4932438A13Rik;UP;NA;non_ZGA
2,477960537;0,877032068;0,667337107;0,086171179;0,120502367;4932438H23Rik;;NA;non_ZGA
0;NA;NA;NA;NA;4933400A11Rik;;NA;NA
0,053880952;0,060120834;0,957812437;0,900530943;NA;4933401B06Rik;;NA;NA
0,011030194;0,16663776;1,00595144;0,902562873;NA;4933402D24Rik;;NA;non_ZGA
0,286805096;-0,152365971;0,900773908;0,839131563;NA;4933402J07Rik;;NA;non_ZGA
0,050379526;0,012405055;0,957997531;0,914960858;NA;4933402N03Rik;;NA;non_ZGA
2,697864887;-1,956250943;0,779382622;0,002280255;0,004198417;4933402N22Rik;DOWN;NA;non_ZGA
0,259566198;-0,507950314;1,017056724;0,576593014;NA;4933403O08Rik;;NA;non_ZGA
1,601923045;0,253222059;0,752537899;0,233346099;0,293409534;4933405L10Rik;;NA;non_ZGA
0,098889537;0,161018535;0,990587854;0,862644722;NA;4933405O20Rik;;NA;non_ZGA
3,969956163;1,404510348;0,389135828;8,64E-05;0,000188602;4933407L21Rik;UP;NA;NA
0,075390844;0,270460993;1,051283754;0,81626363;NA;4933409G03Rik;;NA;non_ZGA
0,623130153;-0,109516891;0,766570758;0,793809664;0,831886935;4933409K07Rik;;NA;NA
0,031877587;-0,323469333;1,058139353;0,99559918;NA;4933411K16Rik;;NA;non_ZGA
2,923227072;1,109053873;0,31182175;0,000183007;0,000385104;4933412A08Rik;UP;NA;NA
0;-0,395400979;1,110669468;1;NA;4933412E24Rik;;NA;non_ZGA
0;NA;NA;NA;NA;4933414I15Rik;;NA;NA
0,009865912;-0,222590298;1,012920788;0,939966497;NA;4933416E14Rik;;NA;NA
0,027839556;0,231025897;1,028597626;0,883492758;NA;4933416I08Rik;;NA;non_ZGA
0,093993095;0,276035012;1,055164512;0,778548919;NA;4933417A18Rik;;NA;non_ZGA
0,014415864;0,000380737;0,967693084;0,916447292;NA;4933417G07Rik;;NA;NA
0,171020442;-0,034574477;0,952234969;0,942636211;NA;4933421I07Rik;;NA;non_ZGA
1,7450074;1,02052203;0,510076894;0,020829264;0,032878725;4933424G06Rik;UP;NA;NA
24,61292777;0,36937368;0,2320129;0,100941741;0,139078622;4933427D14Rik;;NA;non_ZGA
0,063385201;-0,053104634;0,957372605;0,952502335;NA;4933428G20Rik;;NA;non_ZGA
15,31573251;3,247482633;0,405681599;8,13E-17;4,11E-16;4933428M09Rik;UP;NA;NA
8,102613632;-1,779729654;0,430412408;9,31E-06;2,24E-05;4933430I17Rik;DOWN;NA;non_ZGA
495,7080807;-0,039299659;0,098371183;0,685739526;0,737636263;4933434E20Rik;;NA;B6CASTF1_ZGA
7,783233643;5,713405199;0,886354458;1,51E-12;5,95E-12;4933436I01Rik;UP;NA;non_ZGA
0,119949405;0,179501122;0,996657487;0,912283138;NA;5031410I06Rik;;NA;non_ZGA
122,9071397;-0,102210628;0,145261274;0,478455655;0,545071856;5031439G07Rik;;NA;non_ZGA
0,061052528;0,265199851;1,047812742;0,806791255;NA;5033404E19Rik;;NA;NA
0;NA;NA;NA;NA;5033423K11Rik;;NA;NA
0,166736933;-0,336364675;0,984537213;0,824816618;NA;5430401F13Rik;;NA;non_ZGA
0,007247998;-0,178785966;1,002884661;0,926093391;NA;5430402E10Rik;;NA;non_ZGA
33,31748827;-0,258880639;0,15099003;0,082826991;0,116306877;5430403G16Rik;;NA;NA
2,196598113;0,768420172;0,509102635;0,079923044;0,112607313;5430437J10Rik;;NA;NA
0;NA;NA;NA;NA;5530400C23Rik;;NA;non_ZGA
2,49427151;0,932409881;0,41037579;0,012149129;0,019939645;5530401A14Rik;UP;NA;NA
8,080304922;0,249661075;0,434632953;0,521494545;0,585593143;5730409E04Rik;;NA;non_ZGA
0,347945844;-0,176360408;0,836417105;0,747421234;0,79187434;5730416F02Rik;;NA;NA
255,3083419;0,69924485;0,185889843;0,00012263;0,000262692;5730455P16Rik;UP;ENSMUSG00000057181;B6CASTF1_ZGA
196,2071776;0,238144066;0,131150336;0,066603413;0,095570967;5730480H06Rik;;ENSMUSG00000029089;NA
209,1260817;-0,032664112;0,222499543;0,881006978;0,90537914;5730507C01Rik;;NA;non_ZGA
1,964938347;-0,996101113;0,389306094;0,005356678;0,009321074;5730522E02Rik;DOWN;NA;NA
44,5970827;-1,070131351;0,211619231;2,33E-07;6,45E-07;5830417I10Rik;DOWN;ENSMUSG00000078684;NA
317,097256;0,978038771;0,103111972;1,44E-21;9,31E-21;6030458C11Rik;UP;ENSMUSG00000022195;non_ZGA
16,28706597;-3,818426459;0,265883658;1,30E-47;2,74E-46;6030468B19Rik;DOWN;NA;non_ZGA
0,057711495;0,262500562;1,046101343;0,84483689;NA;6030498E09Rik;;NA;non_ZGA
17,85712895;4,504315174;0,464875662;6,77E-24;4,91E-23;6330403K07Rik;UP;NA;non_ZGA
0,336309825;0,319898244;0,744756429;0,51781549;0,582412685;6330409D20Rik;;NA;non_ZGA
1,660266326;1,635280632;0,40073951;1,31E-05;3,10E-05;6330411D24Rik;UP;NA;NA
27,16167582;0,7721937;0,276590393;0,003447918;0,006174516;6330549D23Rik;UP;NA;NA
123,1179022;1,724908166;0,224559243;3,56E-15;1,64E-14;6430548M08Rik;UP;NA;non_ZGA
6,192865029;-0,977144443;0,346695623;0,002358712;0,0043324;6430550D23Rik;DOWN;NA;non_ZGA
0,103686401;-0,029158161;0,923927793;0,959867548;NA;6430571L13Rik;;NA;non_ZGA
0,025283842;0,24523984;1,033050515;0,953894155;NA;6430628N08Rik;;NA;NA
143,7124675;-0,361531318;0,162085143;0,023786081;0,037124184;6720489N17Rik;DOWN;NA;non_ZGA
8,365705886;0,119307523;0,372604854;0,729634914;0,776270096;6820408C15Rik;;NA;non_ZGA
131,8628081;-1,245231646;0,166387956;3,38E-14;1,47E-13;6820431F20Rik;DOWN;NA;NA
262,8718515;1,021229807;0,177589418;4,65E-09;1,46E-08;7420426K07Rik;UP;ENSMUSG00000074123;non_ZGA
0,485719447;0,820063308;0,559040403;0,097369235;0,134661058;7530416G11Rik;;NA;non_ZGA
0,686500913;-0,07852269;0,427621311;0,965480009;0,973147258;7530428D23Rik;;NA;NA
173,527793;0,041838475;0,101179743;0,680263508;0,733181297;8030462N17Rik;;ENSMUSG00000047466;non_ZGA
213,9130512;-0,646262364;0,391013469;0,073253311;0,104201491;8030474K03Rik;;ENSMUSG00000046774;NA
35,44503083;0,230037366;0,14410822;0,10593015;0,145182453;9030025P20Rik;;NA;non_ZGA
0,017030275;0,204170597;1,017056911;0,892897488;NA;9030619P08Rik;;NA;NA
93,76070473;0,291112484;0,136959234;0,031744588;0,048418444;9030624G23Rik;UP;NA;non_ZGA
9,064246294;0,30913188;0,390784192;0,383570944;0,451124283;9130008F23Rik;;NA;non_ZGA
8,328080471;-0,940155692;0,688487622;0,083234434;0,116817472;9130019O22Rik;;NA;non_ZGA
130,7152437;0,316168513;0,12894763;0,013378624;0,021804816;9130023H24Rik;UP;NA;non_ZGA
26,0895597;1,232187608;0,243982328;1,69E-07;4,73E-07;9130230L23Rik;UP;NA;NA
28,75065281;-1,615254699;0,225155267;2,74E-13;1,13E-12;9130401M01Rik;DOWN;NA;B6CASTF1_ZGA
82,35929535;0,960111806;0,162653434;2,06E-09;6,63E-09;9130409I23Rik;UP;ENSMUSG00000038768;non_ZGA
0,035579077;0,247006409;1,03682728;0,84483689;NA;9230102O04Rik;;NA;NA
1,142436931;-2,408218004;0,510744672;2,38E-07;6,59E-07;9230112D13Rik;DOWN;NA;non_ZGA
2,97386988;0,347691308;0,372037965;0,305837718;0,370975463;9330159F19Rik;;NA;non_ZGA
0,661121304;-0,589413496;0,422254902;0,156032714;0,205375652;9330182O14Rik;;NA;non_ZGA
201,7700768;0,409943247;0,142425373;0,003577426;0,006388732;9430015G10Rik;UP;ENSMUSG00000059939;non_ZGA
50,95018787;1,558546999;0,259349456;5,12E-10;1,71E-09;9430025C20Rik;UP;NA;NA
410,2451553;-1,93424069;0,12424041;3,17E-55;8,75E-54;9430038I01Rik;DOWN;ENSMUSG00000040139;B6CASTF1_ZGA
0,246754944;-2,718889129;1,77316762;0,313709862;NA;9430069I07Rik;;NA;non_ZGA
0;NA;NA;NA;NA;9530002B09Rik;;NA;non_ZGA
0,335450044;1,290248466;0,956371322;0,163212527;0,213888557;9530003J23Rik;;NA;non_ZGA
1,454867767;-0,011966974;0,46236559;0,976975597;0,981810287;9530050K03Rik;;NA;NA
1,04351251;1,159515557;0,557732865;0,0158667;0,025564882;9530053A07Rik;UP;NA;non_ZGA
383,2483171;1,082114922;0,111778416;1,81E-22;1,23E-21;9530068E07Rik;UP;ENSMUSG00000036275;non_ZGA
32,45114272;-0,972237581;0,216118819;3,77E-06;9,40E-06;9530077C05Rik;DOWN;NA;non_ZGA
0,008610171;0,157957946;1,003717832;0,902562873;NA;9630041A04Rik;;NA;NA
1,740042634;-0,094130678;0,236289275;0,683090815;0,735496482;9830107B12Rik;;NA;non_ZGA
39,39603473;-0,878862391;0,271357195;0,000777692;0,001523307;9930012K11Rik;DOWN;NA;non_ZGA
35,44719529;-1,570252525;0,271206883;1,89E-09;6,09E-09;9930021J03Rik;DOWN;NA;non_ZGA
0,054939504;0,098591893;0,971636824;0,891549865;NA;9930022D16Rik;;NA;NA
134,0955629;-2,216354604;0,1885832;1,27E-32;1,40E-31;9930104L06Rik;DOWN;ENSMUSG00000044730;common_ZGA
2,92643575;1,150677875;0,254988147;2,91E-06;7,34E-06;9930111J21Rik1;UP;NA;non_ZGA
12,34797843;1,198670929;0,193623105;2,56E-10;8,78E-10;9930111J21Rik2;UP;NA;non_ZGA
0,070590008;0,114060935;0,975594245;0,886587501;NA;a;;NA;non_ZGA
0,006395071;0,147505947;1,001352721;0,902562873;NA;A030003K21Rik;;NA;NA
0,045673296;0,254710229;1,041320859;0,854408837;NA;A030005K14Rik;;NA;NA
0,147797721;0,032673871;0,931197734;0,936970337;NA;A030005L19Rik;;NA;NA
0,047228976;0,005618026;0,956725188;0,928774744;NA;A030014E15Rik;;NA;NA
2,279373012;-0,129346642;0,346825541;0,69135357;0,742506909;A130006I12Rik;;NA;NA
59,08077048;0,708927647;0,246251239;0,002822915;0,00512281;A130010J15Rik;UP;NA;non_ZGA
78,74578037;1,513049176;0,168848534;9,37E-20;5,51E-19;A1bg;UP;NA;non_ZGA
0,03531638;0,24314071;1,034781602;0,873615775;NA;A1cf;;NA;non_ZGA
0;NA;NA;NA;NA;A230072I06Rik;;NA;NA
0;NA;NA;NA;NA;A26c2;;NA;NA
0,650112564;-1,512381117;0,771415748;0,000677932;0,001337238;A26c3;DOWN;NA;NA
0,226513542;0,857194886;1,223295884;0,815121318;NA;A2m;;NA;non_ZGA
19,32777394;1,063038511;0,380432874;0,002380876;0,004370849;A2ml1;UP;NA;NA
2,116464701;1,049082453;0,312724323;0,000394362;0,000798498;A330044P14Rik;UP;NA;NA
0;NA;NA;NA;NA;A330070K13Rik;;NA;non_ZGA
0,351281928;-0,186989677;0,903152958;0,79207288;0,830434164;A3galt2;;NA;non_ZGA
575,4421066;1,484989076;0,109083207;1,17E-42;2,01E-41;A430005L14Rik;UP;NA;C57BL6_ZGA
253,5848261;0,542982197;0,129969177;2,46E-05;5,66E-05;A430033K04Rik;UP;ENSMUSG00000056014;non_ZGA
129,9203813;-0,887273571;0,150157999;2,12E-09;6,82E-09;A430060F13Rik;DOWN;ENSMUSG00000043522;NA
145,9028314;0,038614111;0,166435994;0,813387189;0,848525197;A4galt;;ENSMUSG00000047878;non_ZGA
1,817200061;0,731176205;1,063452677;0,162735252;0,213381121;A4gnt;;NA;non_ZGA
0,410548144;0,296824587;1,013534033;0,519214994;0,583463477;A530016L24Rik;;NA;non_ZGA
203,8474275;-1,383434284;0,219806418;1,20E-10;4,22E-10;A530032D15Rik;DOWN;NA;common_ZGA
18,60162067;0,979185283;0,181926482;3,58E-08;1,06E-07;A530064D06Rik;UP;NA;non_ZGA
0,589523759;4,535830548;2,037076901;0,048100036;0,070973432;A530084C06Rik;;NA;NA
20,23352425;-2,63072124;0,242930425;1,07E-28;9,84E-28;A630001G21Rik;DOWN;NA;non_ZGA
140,7818529;0,183415887;0,107391348;0,085583123;0,119790529;A630010A05Rik;;NA;NA
0,894647567;3,01507491;1,11524441;0,00715188;0,012194109;A630023A22Rik;UP;NA;non_ZGA
3,136045941;0,882658363;0,226578781;6,30E-05;0,000139641;A630073D07Rik;UP;NA;non_ZGA
0,199121631;0,547424083;0,975144413;0,593499702;NA;A630076J17Rik;;NA;non_ZGA
43,5499995;0,580206635;0,120578239;1,16E-06;3,03E-06;A630089N07Rik;UP;NA;NA
1,179031936;-0,202729089;0,625171888;0,681302751;0,734004575;A630095N17Rik;;NA;non_ZGA
0,043689791;-0,11657969;0,965305223;0,96160758;NA;A730009L09Rik;;NA;NA
0,040510428;-0,003250996;0,958199286;0,924703343;NA;A730046J19Rik;;NA;NA
0,008518737;-0,187202392;1,004998064;0,926093391;NA;A730049H05Rik;;NA;NA
4,27484633;0,710398677;0,584469346;0,136582823;0,182375573;A730071L15Rik;;NA;NA
0,838309164;0,384692683;0,828602892;0,461812939;0,528653959;A830005F24Rik;;NA;NA
25,53346652;0,966145811;0,268446336;0,000155412;0,000329376;A830018L16Rik;UP;NA;non_ZGA
0,066320619;-0,371923025;1,091422428;0,934861597;NA;A830031A19Rik;;NA;NA
3,974124824;4,722733661;0,649003851;1,86E-14;8,19E-14;A930002H24Rik;UP;NA;NA
0,11975075;-0,110973828;0,927362903;0,979871738;NA;A930003A15Rik;;NA;NA
3,016726782;2,564859956;0,646433979;2,57E-07;7,10E-07;A930004D18Rik;UP;NA;NA
8,722389964;-0,855598643;0,426566956;0,027624987;0,042561242;A930007A09Rik;DOWN;NA;NA
0,15387794;-0,09659475;0,945097633;0,948913329;NA;A930009A15Rik;;NA;non_ZGA
0,64078185;-0,936983019;0,989861918;0,151522312;0,200068751;A930017K11Rik;;NA;NA
113,1852671;1,403772282;0,166666877;1,19E-17;6,28E-17;A930017M01Rik;UP;NA;NA
8,219080292;1,896784064;0,321557259;7,82E-10;2,58E-09;A930018P22Rik;UP;NA;non_ZGA
0,106686234;0,207575043;0,949934375;0,861240384;NA;A930033H14Rik;;NA;NA
10,28500051;1,588091562;0,176956668;8,77E-20;5,16E-19;A930035D04Rik;UP;NA;NA
0,921024734;1,016048531;0,661149149;0,04593205;0,068028694;AA413626;;NA;NA
8,418285743;-0,369832739;0,348303249;0,257653822;0,319621257;AA414768;;NA;non_ZGA
3,010705692;0,65745361;0,426090773;0,086264197;0,120585517;AA467197;;NA;non_ZGA
183,9554522;-0,034378865;0,157525668;0,827005192;0,859661274;AA543401;;ENSMUSG00000092125;NA
28,28163303;1,62672473;0,164035921;1,12E-23;8,07E-23;AA619741;UP;NA;NA
124,9303289;0,61791704;0,157551842;6,88E-05;0,000151726;AA623943;UP;ENSMUSG00000081478;NA
96,32494178;3,597663556;0,196964809;8,94E-76;4,86E-74;AA684185;UP;NA;NA
510,1819057;1,059710374;0,112970292;3,35E-21;2,13E-20;AA792892;UP;ENSMUSG00000073497;non_ZGA
5,666757483;0,494664246;0,61061035;0,307684047;0,372896836;AA986860;;NA;non_ZGA
171,2973593;0,328725364;0,097449339;0,000695308;0,00136974;Aaas;UP;NA;non_ZGA
207,0366861;-2,323948431;0,216910197;1,79E-27;1,55E-26;Aacs;DOWN;ENSMUSG00000029482;non_ZGA
35,56166496;0,895999058;0,223733444;3,78E-05;8,53E-05;Aadac;UP;NA;non_ZGA
0,200651405;0,073087958;0,915727644;0,958240067;NA;Aadacl2;;NA;non_ZGA
0,107680788;0,322086766;0,982071586;0,76173599;NA;Aadacl2fm1;;NA;NA
0,020505737;0,221901499;1,024156312;0,873615775;NA;Aadacl2fm2;;NA;NA
0,022913125;-0,295865798;1,042814727;0,967763225;NA;Aadacl2fm3;;NA;NA
1,88831966;1,784511142;0,504001284;8,02E-05;0,000175528;Aadacl3;UP;NA;non_ZGA
0;NA;NA;NA;NA;Aadacl4;;NA;NA
0,226896856;1,212562403;2,492448574;0,412512626;NA;Aadacl4fm1;;NA;NA
0;NA;NA;NA;NA;Aadacl4fm2;;NA;NA
0,037413207;-0,332142383;1,063617417;0,981678414;NA;AAdacl4fm3;;NA;NA
0;NA;NA;NA;NA;Aadacl4fm4;;NA;NA
0,040703364;0,028455126;0,961240669;0,910887818;NA;Aadacl4fm5;;NA;NA
1,688331788;0,395702164;0,499228522;0,359609505;0,426898646;Aadat;;NA;non_ZGA
212,5763051;1,959206997;0,186677958;1,69E-26;1,39E-25;Aagab;UP;NA;non_ZGA
141,0854259;0,783352065;0,186053741;1,68E-05;3,94E-05;Aak1;UP;NA;non_ZGA
97,50922187;-2,251962314;0,130821608;3,23E-67;1,32E-65;Aamdc;DOWN;NA;B6CASTF1_ZGA
222,3151827;-0,806064387;0,114608061;1,39E-12;5,52E-12;Aamp;DOWN;NA;non_ZGA
6,346694411;1,485367347;0,347386467;5,82E-06;1,43E-05;Aanat;UP;NA;non_ZGA
44,39433849;-2,835231427;0,383448709;1,70E-14;7,52E-14;Aar2;DOWN;ENSMUSG00000027628;non_ZGA
2,517317862;0,489763187;0,6034056;0,309535893;0,37477905;Aard;;NA;non_ZGA
451,5425388;-0,304370948;0,146123697;0,035839085;0,054156105;Aars;;ENSMUSG00000031960;B6CASTF1_ZGA
1,828751522;-0,792749864;0,757547659;0,14971214;0,197899197;Aars2;;NA;non_ZGA
6,912853992;-1,175834593;0,399037006;0,001363687;0,002588384;Aarsd1;DOWN;NA;non_ZGA
83,34170628;0,555125806;0,144427939;9,81E-05;0,000212751;Aasdh;UP;NA;non_ZGA
33,60506687;-1,9521898;0,198498102;1,96E-23;1,39E-22;Aasdhppt;DOWN;NA;C57BL6_ZGA
28,102656;1,46510508;0,343213435;5,53E-06;1,36E-05;Aass;UP;NA;non_ZGA
109,0225987;-2,112987424;0,140271363;7,20E-52;1,78E-50;Aatf;DOWN;ENSMUSG00000018697;B6CASTF1_ZGA
0,106849187;-0,732839762;1,288838686;0,989364538;NA;Aatk;;NA;non_ZGA
7,137614646;0,651733258;0,309397267;0,025951132;0,040197296;AB124611;UP;NA;non_ZGA
31,1736993;-1,170973645;0,296215604;3,70E-05;8,36E-05;Abat;DOWN;NA;non_ZGA
1,091283725;-0,740826504;0,837657939;0,021454212;0,033775732;Abca1;DOWN;NA;non_ZGA
7,260022261;1,147674633;0,383649126;0,001219492;0,002327952;Abca12;UP;NA;non_ZGA
