"Intersection_category","Intersection_count","Gene_name","Gene_id"
"NRs regulated|Obox regulated",2,"Magt1","ENSMUSG00000031232"
"NRs regulated",1,"Maip1","ENSMUSG00000025971"
"NRs regulated",1,"Majin","ENSMUSG00000024786"
"NRs regulated",1,"Mak16","ENSMUSG00000031578"
"NRs regulated",1,"Mal","ENSMUSG00000027375"
"NRs regulated",1,"Malsu1","ENSMUSG00000029815"
"NRs regulated",1,"Malt1","ENSMUSG00000032688"
"NRs regulated",1,"Mamdc4","ENSMUSG00000026941"
"NRs regulated",1,"Man1b1","ENSMUSG00000036646"
"NRs regulated|Obox regulated",2,"Man2a2","ENSMUSG00000038886"
"Obox regulated",1,"Man2c1","ENSMUSG00000032295"
"NRs regulated|Obox regulated",2,"Manbal","ENSMUSG00000063019"
"NRs regulated|Obox regulated",2,"Maneal","ENSMUSG00000042763"
"NRs regulated",1,"Manf","ENSMUSG00000032575"
"Obox regulated|ZGA genes",2,"Map1lc3a","ENSMUSG00000027602"
"NRs regulated|ZGA genes",2,"Map1lc3b","ENSMUSG00000031812"
"NRs regulated",1,"Map1s","ENSMUSG00000019261"
"NRs regulated",1,"Map2k2","ENSMUSG00000035027"
"NRs regulated",1,"Map2k3","ENSMUSG00000018932"
"Obox regulated",1,"Map3k14","ENSMUSG00000020941"
"NRs regulated",1,"Map3k3","ENSMUSG00000020700"
"NRs regulated",1,"Map3k7","ENSMUSG00000028284"
"Obox regulated",1,"Map4k1","ENSMUSG00000037337"
"NRs regulated",1,"Map6","ENSMUSG00000055407"
"NRs regulated",1,"Map7d2","ENSMUSG00000041020"
"NRs regulated",1,"Map7d3","ENSMUSG00000067878"
"Obox regulated",1,"Mapk11","ENSMUSG00000053137"
"NRs regulated|Obox regulated",2,"Mapk13","ENSMUSG00000004864"
"NRs regulated",1,"Mapk14","ENSMUSG00000053436"
"NRs regulated",1,"Mapk15","ENSMUSG00000063704"
"NRs regulated|Obox regulated",2,"Mapk1ip1l","ENSMUSG00000021840"
"NRs regulated|ZGA genes",2,"Mapkapk5","ENSMUSG00000029454"
"NRs regulated|Obox regulated",2,"Mark1","ENSMUSG00000026620"
"NRs regulated|Obox regulated",2,"Mark3","ENSMUSG00000007411"
"NRs regulated",1,"Mars2","ENSMUSG00000046994"
"NRs regulated",1,"Marveld1","ENSMUSG00000044345"
"NRs regulated",1,"Masp2","ENSMUSG00000028979"
"NRs regulated|Obox regulated",2,"Mast1","ENSMUSG00000053693"
"NRs regulated|Obox regulated",2,"Mat2a","ENSMUSG00000053907"
"NRs regulated",1,"Mat2b","ENSMUSG00000042032"
"NRs regulated",1,"Matr3","ENSMUSG00000037236"
"NRs regulated",1,"Mavs","ENSMUSG00000037523"
"Obox regulated",1,"Mbd1","ENSMUSG00000024561"
"NRs regulated",1,"Mbd3","ENSMUSG00000035478"
"NRs regulated",1,"Mbd4","ENSMUSG00000030322"
"NRs regulated|Obox regulated",2,"Mbip","ENSMUSG00000021028"
"NRs regulated",1,"Mbnl3","ENSMUSG00000036109"
"NRs regulated",1,"Mbtps1","ENSMUSG00000031835"
"NRs regulated",1,"Mbtps2","ENSMUSG00000046873"
"NRs regulated",1,"Mccc2","ENSMUSG00000021646"
"NRs regulated",1,"Mcee","ENSMUSG00000033429"
"NRs regulated|Obox regulated",2,"Mcf2","ENSMUSG00000031139"
"NRs regulated|Obox regulated",2,"Mcfd2","ENSMUSG00000024150"
"NRs regulated",1,"Mcl1","ENSMUSG00000038612"
"NRs regulated|Obox regulated",2,"Mcm10","ENSMUSG00000026669"
"NRs regulated|Obox regulated",2,"Mcm3ap","ENSMUSG00000001150"
"NRs regulated|Obox regulated",2,"Mcm6","ENSMUSG00000026355"
"Obox regulated",1,"Mcm7","ENSMUSG00000029730"
"NRs regulated",1,"Mcmbp","ENSMUSG00000048170"
"NRs regulated",1,"Mcrip1","ENSMUSG00000061111"
"Obox regulated",1,"Mcrs1","ENSMUSG00000037570"
"NRs regulated|ZGA genes",2,"Mcts1","ENSMUSG00000000355"
"NRs regulated|ZGA genes",2,"Mdh2","ENSMUSG00000019179"
"NRs regulated",1,"Mdm1","ENSMUSG00000020212"
"NRs regulated",1,"Mdm2","ENSMUSG00000020184"
"Obox regulated",1,"Mdn1","ENSMUSG00000058006"
"NRs regulated",1,"Mdp1","ENSMUSG00000002329"
"NRs regulated|Obox regulated",2,"Meaf6","ENSMUSG00000028863"
"NRs regulated",1,"Med10","ENSMUSG00000021598"
"NRs regulated|Obox regulated",2,"Med11","ENSMUSG00000018923"
"NRs regulated|Obox regulated",2,"Med12","ENSMUSG00000079487"
"NRs regulated",1,"Med13","ENSMUSG00000034297"
"Obox regulated",1,"Med14","ENSMUSG00000064127"
"NRs regulated|Obox regulated",2,"Med16","ENSMUSG00000013833"
"NRs regulated|Obox regulated",2,"Med17","ENSMUSG00000031935"
"NRs regulated|Obox regulated",2,"Med18","ENSMUSG00000066042"
"NRs regulated",1,"Med19","ENSMUSG00000027080"
"NRs regulated",1,"Med20","ENSMUSG00000092558"
"NRs regulated|Obox regulated",2,"Med23","ENSMUSG00000019984"
"NRs regulated|Obox regulated",2,"Med24","ENSMUSG00000017210"
"NRs regulated",1,"Med26","ENSMUSG00000045248"
"NRs regulated|Obox regulated",2,"Med29","ENSMUSG00000003444"
"NRs regulated|Obox regulated",2,"Med31","ENSMUSG00000020801"
"NRs regulated",1,"Med4","ENSMUSG00000022109"
"NRs regulated|Obox regulated",2,"Med6","ENSMUSG00000002679"
"NRs regulated",1,"Med7","ENSMUSG00000020397"
"NRs regulated",1,"Med8","ENSMUSG00000006392"
"NRs regulated|Obox regulated",2,"Med9","ENSMUSG00000061650"
"Obox regulated",1,"Med9os","ENSMUSG00000085260"
"NRs regulated",1,"Mef2a","ENSMUSG00000030557"
"NRs regulated",1,"Megf11","ENSMUSG00000036466"
"NRs regulated|Obox regulated",2,"Mei1","ENSMUSG00000068117"
"NRs regulated",1,"Meikin","ENSMUSG00000020332"
"NRs regulated",1,"Meioc","ENSMUSG00000051455"
"NRs regulated",1,"Melk","ENSMUSG00000035683"
"NRs regulated",1,"Memo1","ENSMUSG00000058704"
"NRs regulated",1,"Mep1b","ENSMUSG00000024313"
"NRs regulated",1,"Mesd","ENSMUSG00000038503"
"NRs regulated",1,"Metap1","ENSMUSG00000005813"
"NRs regulated|Obox regulated",2,"Metap1d","ENSMUSG00000041921"
"NRs regulated",1,"Metap2","ENSMUSG00000036112"
"NRs regulated|Obox regulated",2,"Mettl1","ENSMUSG00000006732"
"NRs regulated",1,"Mettl14","ENSMUSG00000028114"
"NRs regulated",1,"Mettl15","ENSMUSG00000057234"
"NRs regulated",1,"Mettl16","ENSMUSG00000010554"
"NRs regulated",1,"Mettl18","ENSMUSG00000041396"
"NRs regulated|Obox regulated",2,"Mettl2","ENSMUSG00000020691"
"NRs regulated",1,"Mettl21a","ENSMUSG00000025956"
"Obox regulated",1,"Mettl23","ENSMUSG00000090266"
"NRs regulated",1,"Mettl26","ENSMUSG00000025731"
"NRs regulated",1,"Mettl27","ENSMUSG00000040557"
"NRs regulated",1,"Mettl5","ENSMUSG00000051730"
"NRs regulated",1,"Mex3c","ENSMUSG00000037253"
"NRs regulated",1,"Mfap1a","ENSMUSG00000068479"
"NRs regulated",1,"Mfap1b","ENSMUSG00000048222"
"NRs regulated",1,"Mfap3","ENSMUSG00000020522"
"NRs regulated|Obox regulated",2,"Mfap5","ENSMUSG00000030116"
"ZGA genes",1,"Mfsd11","ENSMUSG00000020818"
"NRs regulated",1,"Mfsd12","ENSMUSG00000034854"
"NRs regulated",1,"Mfsd14a","ENSMUSG00000089911"
"NRs regulated",1,"Mfsd14b","ENSMUSG00000038212"
"NRs regulated",1,"Mfsd2a","ENSMUSG00000028655"
"NRs regulated|Obox regulated",2,"Mfsd2b","ENSMUSG00000037336"
"NRs regulated",1,"Mfsd3","ENSMUSG00000019080"
"NRs regulated",1,"Mfsd5","ENSMUSG00000045665"
"NRs regulated",1,"Mfsd7a","ENSMUSG00000029490"
"NRs regulated",1,"Mfsd8","ENSMUSG00000025759"
"NRs regulated|ZGA genes",2,"Mga","ENSMUSG00000033943"
"NRs regulated",1,"Mgarp","ENSMUSG00000037161"
"NRs regulated",1,"Mgat2","ENSMUSG00000043998"
"NRs regulated|Obox regulated",2,"Mgat3","ENSMUSG00000042428"
"NRs regulated",1,"Mgat4a","ENSMUSG00000026110"
"NRs regulated",1,"Mgll","ENSMUSG00000033174"
"NRs regulated",1,"Mgme1","ENSMUSG00000027424"
"Dux regulated",1,"Mgst3","ENSMUSG00000026688"
"Obox regulated",1,"Mia2","ENSMUSG00000021000"
"NRs regulated",1,"Mib1","ENSMUSG00000024294"
"NRs regulated",1,"Mical3","ENSMUSG00000051586"
"NRs regulated|Obox regulated",2,"Micall1","ENSMUSG00000033039"
"NRs regulated",1,"Micu1","ENSMUSG00000020111"
"NRs regulated",1,"Mier1","ENSMUSG00000028522"
"NRs regulated|Obox regulated",2,"Mier3","ENSMUSG00000032727"
"NRs regulated",1,"Miga1","ENSMUSG00000054942"
"NRs regulated",1,"Miga2","ENSMUSG00000026858"
"Obox regulated",1,"Minpp1","ENSMUSG00000024896"
"NRs regulated|Obox regulated",2,"Mios","ENSMUSG00000042447"
"Obox regulated",1,"Mir682","ENSMUSG00000076236"
"NRs regulated|Obox regulated",2,"Mis18a","ENSMUSG00000022978"
"NRs regulated",1,"Mis18bp1","ENSMUSG00000047534"
"NRs regulated",1,"Misp","ENSMUSG00000035852"
"NRs regulated|Obox regulated",2,"Mixl1","ENSMUSG00000026497"
"NRs regulated",1,"Mki67","ENSMUSG00000031004"
"NRs regulated",1,"Mkks","ENSMUSG00000027274"
"NRs regulated|Obox regulated",2,"Mknk1","ENSMUSG00000028708"
"NRs regulated",1,"Mknk2","ENSMUSG00000020190"
"NRs regulated|ZGA genes",2,"Mkrn1","ENSMUSG00000029922"
"NRs regulated",1,"Mkrn2","ENSMUSG00000000439"
"NRs regulated|Obox regulated",2,"Mkrn2os","ENSMUSG00000068011"
"NRs regulated",1,"Mlec","ENSMUSG00000048578"
"NRs regulated",1,"Mlf1","ENSMUSG00000048416"
"NRs regulated",1,"Mlh1","ENSMUSG00000032498"
"NRs regulated",1,"Mlh3","ENSMUSG00000021245"
"NRs regulated",1,"Mllt1","ENSMUSG00000024212"
"NRs regulated",1,"Mlst8","ENSMUSG00000024142"
"NRs regulated",1,"Mlxipl","ENSMUSG00000005373"
"Obox regulated",1,"Mlycd","ENSMUSG00000074064"
"NRs regulated",1,"Mmaa","ENSMUSG00000037022"
"NRs regulated",1,"Mmachc","ENSMUSG00000028690"
"NRs regulated|Obox regulated",2,"Mmd2","ENSMUSG00000039533"
"NRs regulated",1,"Mmel1","ENSMUSG00000058183"
"NRs regulated",1,"Mmgt1","ENSMUSG00000061273"
"Dux regulated|NRs regulated|Obox regulated",3,"Mmp19","ENSMUSG00000025355"
"NRs regulated",1,"Mmp24","ENSMUSG00000027612"
"NRs regulated",1,"Mmp25","ENSMUSG00000023903"
"NRs regulated|Obox regulated",2,"Mms19","ENSMUSG00000025159"
"NRs regulated",1,"Mms22l","ENSMUSG00000045751"
"NRs regulated",1,"Mnat1","ENSMUSG00000021103"
"NRs regulated",1,"Mns1","ENSMUSG00000032221"
"NRs regulated",1,"Moap1","ENSMUSG00000096458"
"NRs regulated",1,"Mob1a","ENSMUSG00000043131"
"NRs regulated",1,"Mob2","ENSMUSG00000025147"
"NRs regulated",1,"Mob3b","ENSMUSG00000073910"
"NRs regulated",1,"Mob3c","ENSMUSG00000028709"
"NRs regulated",1,"Mob4","ENSMUSG00000025979"
"Dux regulated|NRs regulated|Obox regulated",3,"Mocs3","ENSMUSG00000074576"
"NRs regulated",1,"Mog","ENSMUSG00000076439"
"NRs regulated",1,"Mogat2","ENSMUSG00000052396"
"NRs regulated",1,"Mogs","ENSMUSG00000030036"
"NRs regulated|Obox regulated",2,"Mon1a","ENSMUSG00000032583"
"NRs regulated",1,"Morc1","ENSMUSG00000022652"
"NRs regulated",1,"Morc2a","ENSMUSG00000034543"
"NRs regulated",1,"Morc3","ENSMUSG00000039456"
"NRs regulated",1,"Morc4","ENSMUSG00000031434"
"NRs regulated",1,"Morf4l1","ENSMUSG00000062270"
"NRs regulated",1,"Morf4l1-ps1","ENSMUSG00000116875"
"NRs regulated",1,"Morn2","ENSMUSG00000045257"
"NRs regulated",1,"Mospd1","ENSMUSG00000023074"
"NRs regulated",1,"Mov10l1","ENSMUSG00000015365"
"NRs regulated",1,"Mpc1","ENSMUSG00000023861"
"NRs regulated|ZGA genes",2,"Mpc2","ENSMUSG00000026568"
"NRs regulated|Obox regulated",2,"Mpdu1","ENSMUSG00000018761"
"NRs regulated",1,"Mphosph10","ENSMUSG00000030521"
"NRs regulated",1,"Mphosph8","ENSMUSG00000079184"
"NRs regulated",1,"Mpi","ENSMUSG00000032306"
"NRs regulated|Obox regulated",2,"Mpl","ENSMUSG00000006389"
"NRs regulated",1,"Mplkip","ENSMUSG00000012429"
"NRs regulated",1,"Mpp1","ENSMUSG00000031402"
"NRs regulated",1,"Mpp4","ENSMUSG00000079550"
"NRs regulated",1,"Mpp7","ENSMUSG00000057440"
"ZGA genes",1,"Mpv17","ENSMUSG00000107283"
"NRs regulated",1,"Mpv17l2","ENSMUSG00000035559"
"NRs regulated",1,"Mreg","ENSMUSG00000039395"
"NRs regulated",1,"Mrfap1","ENSMUSG00000055302"
"Obox regulated",1,"Mri1","ENSMUSG00000004996"
"NRs regulated",1,"Mrm2","ENSMUSG00000029557"
"NRs regulated",1,"Mrm3","ENSMUSG00000038046"
"NRs regulated",1,"Mroh2a","ENSMUSG00000079429"
"NRs regulated|Obox regulated",2,"Mroh8","ENSMUSG00000074627"
"NRs regulated",1,"Mrpl1","ENSMUSG00000029486"
"NRs regulated",1,"Mrpl11","ENSMUSG00000024902"
"NRs regulated",1,"Mrpl12","ENSMUSG00000039640"
"NRs regulated",1,"Mrpl13","ENSMUSG00000022370"
"NRs regulated|Obox regulated",2,"Mrpl15","ENSMUSG00000033845"
"NRs regulated",1,"Mrpl16","ENSMUSG00000024683"
"NRs regulated",1,"Mrpl17","ENSMUSG00000030879"
"NRs regulated",1,"Mrpl19","ENSMUSG00000030045"
"NRs regulated|Obox regulated|ZGA genes",3,"Mrpl20","ENSMUSG00000029066"
"NRs regulated",1,"Mrpl21","ENSMUSG00000024829"
"NRs regulated|Obox regulated",2,"Mrpl22","ENSMUSG00000020514"
"Obox regulated",1,"Mrpl23","ENSMUSG00000037772"
"NRs regulated",1,"Mrpl27","ENSMUSG00000024414"
"NRs regulated|Obox regulated",2,"Mrpl28","ENSMUSG00000024181"
"NRs regulated",1,"Mrpl30","ENSMUSG00000026087"
"NRs regulated",1,"Mrpl32","ENSMUSG00000015672"
"NRs regulated",1,"Mrpl33","ENSMUSG00000106918"
"NRs regulated|Obox regulated|ZGA genes",3,"Mrpl34","ENSMUSG00000034880"
"NRs regulated",1,"Mrpl35","ENSMUSG00000052962"
"NRs regulated|Obox regulated",2,"Mrpl38","ENSMUSG00000020775"
"NRs regulated",1,"Mrpl39","ENSMUSG00000022889"
"NRs regulated|Obox regulated",2,"Mrpl4","ENSMUSG00000003299"
"NRs regulated",1,"Mrpl40","ENSMUSG00000022706"
"NRs regulated|ZGA genes",2,"Mrpl41","ENSMUSG00000036850"
"NRs regulated|ZGA genes",2,"Mrpl42","ENSMUSG00000062981"
"NRs regulated",1,"Mrpl43","ENSMUSG00000025208"
"NRs regulated",1,"Mrpl44","ENSMUSG00000026248"
"NRs regulated",1,"Mrpl45","ENSMUSG00000018882"
"NRs regulated",1,"Mrpl46","ENSMUSG00000030612"
"NRs regulated",1,"Mrpl47","ENSMUSG00000037531"
"NRs regulated|ZGA genes",2,"Mrpl49","ENSMUSG00000007338"
"NRs regulated",1,"Mrpl50","ENSMUSG00000044018"
"NRs regulated|ZGA genes",2,"Mrpl51","ENSMUSG00000030335"
"NRs regulated",1,"Mrpl52","ENSMUSG00000010406"
"NRs regulated|Obox regulated",2,"Mrpl53","ENSMUSG00000030037"
"NRs regulated",1,"Mrpl54","ENSMUSG00000034932"
"NRs regulated",1,"Mrpl55","ENSMUSG00000036860"
"Obox regulated",1,"Mrpl57","ENSMUSG00000021967"
"NRs regulated",1,"Mrpl58","ENSMUSG00000018858"
"NRs regulated",1,"Mrpl9","ENSMUSG00000028140"
"NRs regulated|Obox regulated",2,"Mrps10","ENSMUSG00000034729"
"NRs regulated",1,"Mrps11","ENSMUSG00000030611"
"Obox regulated",1,"Mrps12","ENSMUSG00000045948"
"NRs regulated",1,"Mrps14","ENSMUSG00000058267"
"NRs regulated|Obox regulated",2,"Mrps15","ENSMUSG00000028861"
"Obox regulated",1,"Mrps16","ENSMUSG00000049960"
"NRs regulated",1,"Mrps17","ENSMUSG00000034211"
"NRs regulated|Obox regulated",2,"Mrps18a","ENSMUSG00000023967"
"NRs regulated|Obox regulated",2,"Mrps18b","ENSMUSG00000024436"
"NRs regulated",1,"Mrps18c","ENSMUSG00000016833"
"NRs regulated",1,"Mrps2","ENSMUSG00000035772"
"NRs regulated",1,"Mrps21","ENSMUSG00000054312"
"NRs regulated",1,"Mrps22","ENSMUSG00000032459"
"Obox regulated|ZGA genes",2,"Mrps24","ENSMUSG00000020477"
"NRs regulated|ZGA genes",2,"Mrps26","ENSMUSG00000037740"
"NRs regulated",1,"Mrps28","ENSMUSG00000040269"
"Obox regulated",1,"Mrps30","ENSMUSG00000021731"
"NRs regulated",1,"Mrps31","ENSMUSG00000031533"
"NRs regulated",1,"Mrps33","ENSMUSG00000029918"
"NRs regulated",1,"Mrps34","ENSMUSG00000038880"
"NRs regulated",1,"Mrps35","ENSMUSG00000040112"
"NRs regulated|Obox regulated",2,"Mrps36","ENSMUSG00000061474"
"NRs regulated",1,"Mrps36-ps1","ENSMUSG00000021631"
"NRs regulated",1,"Mrps36-ps2","ENSMUSG00000081911"
"NRs regulated",1,"Mrps5","ENSMUSG00000027374"
"NRs regulated|ZGA genes",2,"Mrps6","ENSMUSG00000039680"
"NRs regulated",1,"Mrps7","ENSMUSG00000046756"
"NRs regulated",1,"Mrps9","ENSMUSG00000060679"
"NRs regulated",1,"Mrs2","ENSMUSG00000021339"
"NRs regulated",1,"Mrto4","ENSMUSG00000028741"
"NRs regulated",1,"Msantd2","ENSMUSG00000042138"
"NRs regulated|Obox regulated",2,"Msh2","ENSMUSG00000024151"
"NRs regulated|Obox regulated",2,"Msh5","ENSMUSG00000007035"
"NRs regulated",1,"Mslnl","ENSMUSG00000041062"
"NRs regulated",1,"Msn","ENSMUSG00000031207"
"NRs regulated|ZGA genes",2,"Msrb1","ENSMUSG00000075705"
"NRs regulated|Obox regulated|ZGA genes",3,"Msto1","ENSMUSG00000068922"
"ZGA genes",1,"mt-Atp6","ENSMUSG00000064357"
"ZGA genes",1,"mt-Atp8","ENSMUSG00000064356"
"ZGA genes",1,"mt-Co1","ENSMUSG00000064351"
"ZGA genes",1,"mt-Co2","ENSMUSG00000064354"
"ZGA genes",1,"mt-Co3","ENSMUSG00000064358"
"ZGA genes",1,"mt-Cytb","ENSMUSG00000064370"
"ZGA genes",1,"mt-Nd1","ENSMUSG00000064341"
"ZGA genes",1,"mt-Nd2","ENSMUSG00000064345"
"ZGA genes",1,"mt-Nd3","ENSMUSG00000064360"
"ZGA genes",1,"mt-Nd4","ENSMUSG00000064363"
"ZGA genes",1,"mt-Nd4l","ENSMUSG00000065947"
"ZGA genes",1,"mt-Nd5","ENSMUSG00000064367"
"ZGA genes",1,"mt-Nd6","ENSMUSG00000064368"
"Obox regulated|ZGA genes",2,"Mt2","ENSMUSG00000031762"
"NRs regulated|Obox regulated",2,"Mta2","ENSMUSG00000071646"
"NRs regulated|Obox regulated",2,"Mta3","ENSMUSG00000055817"
"NRs regulated",1,"Mtbp","ENSMUSG00000022369"
"NRs regulated|ZGA genes",2,"Mtch2","ENSMUSG00000027282"
"NRs regulated",1,"Mtcl1","ENSMUSG00000052105"
"NRs regulated",1,"Mterf1b","ENSMUSG00000053178"
"NRs regulated",1,"Mterf4","ENSMUSG00000026273"
"NRs regulated",1,"Mtf1","ENSMUSG00000028890"
"NRs regulated",1,"Mtf2","ENSMUSG00000029267"
"NRs regulated",1,"Mtfr1","ENSMUSG00000027601"
"Obox regulated",1,"Mtg1","ENSMUSG00000039018"
"NRs regulated",1,"Mthfd1l","ENSMUSG00000040675"
"NRs regulated|Obox regulated",2,"Mthfr","ENSMUSG00000029009"
"NRs regulated",1,"Mtif2","ENSMUSG00000020459"
"Obox regulated",1,"Mtif3","ENSMUSG00000016510"
"NRs regulated",1,"Mtmr1","ENSMUSG00000015214"
"NRs regulated",1,"Mtmr12","ENSMUSG00000039458"
"NRs regulated",1,"Mtmr3","ENSMUSG00000034354"
"NRs regulated",1,"Mtrex","ENSMUSG00000016018"
"NRs regulated",1,"Mtrf1l","ENSMUSG00000019774"
"NRs regulated|Obox regulated",2,"Mtrr","ENSMUSG00000034617"
"NRs regulated|Obox regulated",2,"Mttp","ENSMUSG00000028158"
"NRs regulated",1,"Mtx1","ENSMUSG00000064068"
"NRs regulated",1,"Mtx2","ENSMUSG00000027099"
"NRs regulated",1,"Mtx3","ENSMUSG00000021704"
"Dux regulated|NRs regulated",2,"Muc13","ENSMUSG00000022824"
"NRs regulated",1,"Mul1","ENSMUSG00000041241"
"Obox regulated",1,"Mum1","ENSMUSG00000020156"
"NRs regulated|Obox regulated",2,"Mvb12a","ENSMUSG00000031813"
"NRs regulated",1,"Mvk","ENSMUSG00000041939"
"NRs regulated",1,"Mxd3","ENSMUSG00000021485"
"NRs regulated",1,"Mxi1","ENSMUSG00000025025"
"NRs regulated",1,"Mxra7","ENSMUSG00000020814"
"NRs regulated",1,"Myadm","ENSMUSG00000068566"
"NRs regulated",1,"Myadml2","ENSMUSG00000025141"
"NRs regulated|Obox regulated|ZGA genes",3,"Mybbp1a","ENSMUSG00000040463"
"NRs regulated",1,"Mybl2","ENSMUSG00000017861"
"Obox regulated",1,"Mybpc1","ENSMUSG00000020061"
"NRs regulated",1,"Mybpc2","ENSMUSG00000038670"
"Obox regulated",1,"Myc","ENSMUSG00000022346"
"NRs regulated",1,"Mycbp","ENSMUSG00000028647"
"NRs regulated",1,"Mycbpap","ENSMUSG00000039110"
"NRs regulated",1,"Myef2","ENSMUSG00000027201"
"NRs regulated|Obox regulated",2,"Myg1","ENSMUSG00000001285"
"NRs regulated",1,"Myl12b","ENSMUSG00000117098"
"NRs regulated",1,"Myl12b","ENSMUSG00000034868"
"NRs regulated",1,"Mylk","ENSMUSG00000022836"
"Obox regulated",1,"Myo15","ENSMUSG00000042678"
"NRs regulated|Obox regulated",2,"Myo1b","ENSMUSG00000018417"
"NRs regulated",1,"Myo1g","ENSMUSG00000020437"
"NRs regulated",1,"Myo3a","ENSMUSG00000025716"
"NRs regulated|Obox regulated",2,"Myo3b","ENSMUSG00000042064"
"NRs regulated",1,"Myo9a","ENSMUSG00000039585"
"NRs regulated|Obox regulated",2,"Mypn","ENSMUSG00000020067"
"NRs regulated|Obox regulated",2,"Mysm1","ENSMUSG00000062627"
"NRs regulated",1,"Mzt2","ENSMUSG00000022671"
"NRs regulated|Obox regulated",2,"N4bp2l2","ENSMUSG00000029655"
"NRs regulated|Obox regulated",2,"N6amt1","ENSMUSG00000044442"
"NRs regulated",1,"Naa10","ENSMUSG00000031388"
"NRs regulated",1,"Naa15","ENSMUSG00000063273"
"NRs regulated|Obox regulated",2,"Naa16","ENSMUSG00000022020"
"NRs regulated",1,"Naa20","ENSMUSG00000002728"
"NRs regulated",1,"Naa35","ENSMUSG00000021555"
"ZGA genes",1,"Naa38","ENSMUSG00000059278"
"NRs regulated",1,"Naaa","ENSMUSG00000029413"
"NRs regulated|Obox regulated|ZGA genes",3,"Naalad2","ENSMUSG00000043943"
"NRs regulated",1,"Naaladl1","ENSMUSG00000054999"
"NRs regulated|ZGA genes",2,"Nabp1","ENSMUSG00000026107"
"NRs regulated",1,"Naca","ENSMUSG00000061315"
"NRs regulated|Obox regulated",2,"Nacc2","ENSMUSG00000026932"
"NRs regulated",1,"Naf1","ENSMUSG00000014907"
"NRs regulated",1,"Naga","ENSMUSG00000022453"
"NRs regulated|Obox regulated",2,"Naif1","ENSMUSG00000039164"
"NRs regulated",1,"Nampt","ENSMUSG00000020572"
"NRs regulated",1,"Nanos3","ENSMUSG00000056155"
"NRs regulated",1,"Nanp","ENSMUSG00000053916"
"NRs regulated|ZGA genes",2,"Nans","ENSMUSG00000028334"
"NRs regulated",1,"Nap1l1","ENSMUSG00000058799"
"NRs regulated",1,"Napepld","ENSMUSG00000044968"
"NRs regulated",1,"Napg","ENSMUSG00000024581"
"NRs regulated",1,"Naprt","ENSMUSG00000022574"
"NRs regulated",1,"Narf","ENSMUSG00000000056"
"Obox regulated",1,"Narfl","ENSMUSG00000002280"
"NRs regulated",1,"Nars","ENSMUSG00000024587"
"NRs regulated",1,"Nars2","ENSMUSG00000018995"
"NRs regulated",1,"Nasp","ENSMUSG00000028693"
"NRs regulated|Obox regulated",2,"Nat10","ENSMUSG00000027185"
"NRs regulated",1,"Nat8f1","ENSMUSG00000057103"
"ZGA genes",1,"Nav1","ENSMUSG00000009418"
"NRs regulated",1,"Naxd","ENSMUSG00000031505"
"NRs regulated",1,"Naxe","ENSMUSG00000028070"
"NRs regulated",1,"Nbn","ENSMUSG00000028224"
"NRs regulated",1,"Ncapd2","ENSMUSG00000038252"
"NRs regulated",1,"Ncapg","ENSMUSG00000015880"
"NRs regulated",1,"Ncaph","ENSMUSG00000034906"
"NRs regulated|Obox regulated",2,"Ncbp1","ENSMUSG00000028330"
"NRs regulated|Obox regulated",2,"Ncbp2","ENSMUSG00000022774"
"NRs regulated",1,"Ncbp3","ENSMUSG00000020783"
"NRs regulated|Obox regulated",2,"Ncf1","ENSMUSG00000015950"
"NRs regulated",1,"Nck1","ENSMUSG00000032475"
"NRs regulated",1,"Ncl","ENSMUSG00000026234"
"NRs regulated|Obox regulated",2,"Ncln","ENSMUSG00000020238"
"NRs regulated|Obox regulated",2,"Ncmap","ENSMUSG00000043924"
"NRs regulated",1,"Ncoa4","ENSMUSG00000056234"
"NRs regulated",1,"Ncs1","ENSMUSG00000062661"
"NRs regulated",1,"Ndc1","ENSMUSG00000028614"
"NRs regulated",1,"Ndc80","ENSMUSG00000024056"
"NRs regulated",1,"Ndfip1","ENSMUSG00000024425"
"NRs regulated|Obox regulated",2,"Ndor1","ENSMUSG00000115074"
"NRs regulated|Obox regulated",2,"Ndor1","ENSMUSG00000006471"
"NRs regulated",1,"Ndrg1","ENSMUSG00000005125"
"NRs regulated",1,"Ndrg3","ENSMUSG00000027634"
"NRs regulated|ZGA genes",2,"Ndufa11","ENSMUSG00000002379"
"NRs regulated",1,"Ndufa12","ENSMUSG00000020022"
"NRs regulated",1,"Ndufa13","ENSMUSG00000036199"
"NRs regulated",1,"Ndufa2","ENSMUSG00000014294"
"NRs regulated",1,"Ndufa5","ENSMUSG00000023089"
"Obox regulated|ZGA genes",2,"Ndufa7","ENSMUSG00000041881"
"NRs regulated",1,"Ndufa8","ENSMUSG00000026895"
"NRs regulated|ZGA genes",2,"Ndufa9","ENSMUSG00000000399"
"NRs regulated|Obox regulated",2,"Ndufaf1","ENSMUSG00000027305"
"NRs regulated",1,"Ndufaf2","ENSMUSG00000068184"
"NRs regulated",1,"Ndufaf5","ENSMUSG00000027384"
"NRs regulated",1,"Ndufaf6","ENSMUSG00000050323"
"NRs regulated|Obox regulated",2,"Ndufaf7","ENSMUSG00000024082"
"NRs regulated",1,"Ndufaf8","ENSMUSG00000078572"
